UniqueID,UsageFrequency,TotalDuration,AverageDuration,TimeSinceLastUse,FirstBorrowDate,CurrentAge,NumericalFrequency,EstimatedUsefulLife,RemainingUsefulLife,CalibrationDue,NextCalibrationDate,NextMaintenanceDate,DepreciationDate,PredictedRUL,EquipmentHealth
ENB204OAI202016,27,2438.2166663310004,90.30432097522224,317.34195030857643,2018-03-09,6.543463381245722,1.0,15.0,8.456536618754278,,2025-09-23 08:12:24.506661,2025-09-23,2033-03-09,5.430800821355237,36.205338809034906
ENB204OAI4,27,155.2,5.748148148148148,321.34195030857643,2018-03-09,6.543463381245722,1.0,15.0,8.456536618754278,,2025-09-23 08:12:24.506661,2025-09-23,2033-03-09,8.410540725530458,56.07027150353638
ENB204OP052002,28,112.216666667,4.00773809525,320.34195030857643,2018-02-09,6.620123203285421,1.0,15.0,8.37987679671458,,2025-09-23 08:12:24.506661,2025-09-23,2033-02-09,8.410540725530458,56.07027150353638
ENB204OW650201,28,167.633333333,5.986904761892857,321.34195030857643,2018-02-09,6.620123203285421,1.0,15.0,8.37987679671458,,2025-09-23 08:12:24.506661,2025-09-23,2033-02-09,8.410540725530458,56.07027150353638
ENB204PAF080501,4,188.95000003,47.2375000075,347.34195030857643,2019-03-16,5.5249828884325805,1.0,15.0,9.47501711156742,,2025-09-23 08:12:24.506661,2025-09-23,2034-03-16,8.629568788501027,57.53045859000685
ENB204PB1,4,14.25,3.5625,1993.3419503085763,2019-01-08,5.708418891170431,2.0,10.0,4.291581108829569,,2025-09-23 08:12:24.506661,2025-03-24,2029-01-08,3.298562628336756,32.98562628336756
ENB204PCN66K1,2,6.25,3.125,1815.3419503085763,2019-02-04,5.634496919917864,2.0,3.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2022-02-04,0.0,0.0
ENB204PSP1,11,118.68333333300001,10.789393939363636,303.34195030857643,2018-02-05,6.631074606433949,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-02-05,0.0,0.0
ENB204PSP2,11,24.016666666,2.1833333332727274,300.34195030857643,2018-02-05,6.631074606433949,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-02-05,0.0,0.0
ENB204PWSR1,33,2282.583333335,69.16919191924242,1673.3419503085763,2018-03-10,6.54072553045859,1.0,10.0,3.45927446954141,,2025-09-23 08:12:24.506661,2025-09-23,2028-03-10,0.660643394934976,6.606433949349761
ENB204SB1,49,115.983333336,2.36700680277551,1657.3419503085763,2019-02-21,5.587953456536619,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2024-02-21,0.0,0.0
ENB204UCG049891,78,783.583333333,10.045940170935898,304.34195030857643,2018-06-07,6.297056810403833,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-06-07,0.07378507871321016,1.4757015742642032
ENB204UDAG672011,1,71.5,71.5,686.3419503085763,2022-11-04,1.8863791923340179,4.0,15.0,13.113620807665981,,2025-09-23 08:12:24.506661,2024-12-23,2037-11-04,7.549075975359342,50.32717316906228
ENB204XUJSDXAO161,1,4.0,4.0,354.34195030857643,2023-10-05,0.9691991786447639,2.0,5.0,4.030800821355236,,2025-09-23 08:12:24.506661,2025-03-24,2028-10-05,5.800821355236139,100.0
ENB2051FEDF30H41,8,190.1833333,23.7729166625,1680.3419503085763,2018-10-20,5.927446954141,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-10-20,0.0,0.0
ENB2051SDS00F11,8,1533.7666669,191.7208333625,2009.3419503085763,2018-09-16,6.020533880903491,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-09-16,0.17440109514031493,3.488021902806299
ENB2051nnan1,64,142.866666666,2.23229166665625,1750.3419503085763,2018-10-21,5.924709103353867,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.6557152635181384,
ENB2052nnan1,1,1.25,1.25,2164.3419503085765,2018-10-21,5.924709103353867,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB2056nnan1,2,9.083333332999999,4.541666666499999,1680.3419503085763,2019-06-26,5.245722108145106,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB2056nnan2,1,4.75,4.75,1916.3419503085763,2019-06-26,5.245722108145106,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB20581DT216801,1,1.133333333,1.133333333,1680.3419503085763,2020-02-17,4.59958932238193,2.0,5.0,0.40041067761807003,,2025-09-23 08:12:24.506661,2025-03-24,2025-02-17,0.08008213552361401,1.6016427104722804
ENB205ACS4,22,1508.35,68.56136363636364,303.34195030857643,2018-09-25,5.9958932238193015,2.0,2.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2020-09-25,0.0,0.0
ENB205ACSBVD043,22,67.133333332,3.0515151514545455,303.34195030857643,2018-05-11,6.3709787816564,2.0,2.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2020-05-11,0.0,0.0
ENB205ACSBVD051,23,67.099999999,2.9173913043043482,303.34195030857643,2018-01-10,6.702258726899384,2.0,2.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2020-01-10,0.0,0.0
ENB205ACSBVD062,23,116.266666663,5.055072463608695,303.34195030857643,2018-04-11,6.453114305270363,2.0,2.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2020-04-11,0.0,0.0
ENB205ADCS2,2,381.55,190.775,1775.3419503085763,2018-03-26,6.496919917864476,1.0,7.0,0.5030800821355239,,2025-09-23 08:12:24.506661,2025-09-23,2025-03-26,0.17440109514031493,2.4914442162902133
ENB205ADCS3,1,1.5,1.5,2241.3419503085765,2018-08-05,6.135523613963039,1.0,7.0,0.8644763860369613,,2025-09-23 08:12:24.506661,2025-09-23,2025-08-05,0.4,5.714285714285714
ENB205ADCS4,1,0.833333333,0.833333333,2142.3419503085765,2018-11-12,5.864476386036961,1.0,7.0,1.1355236139630387,,2025-09-23 08:12:24.506661,2025-09-23,2025-11-12,0.4,5.714285714285714
ENB205ADI1,83,9214.666667032,111.02008032568673,1680.3419503085763,2018-02-05,6.631074606433949,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-02-05,0.0,0.0
ENB205AS1,1,2.75,2.75,1764.3419503085763,2019-11-25,4.829568788501026,2.0,10.0,5.170431211498974,,2025-09-23 08:12:24.506661,2025-03-24,2029-11-25,3.778781656399726,37.78781656399726
ENB205ASKA1,64,1840.766666666,28.76197916665625,1657.3419503085763,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205ASKA10,63,2495.150000332,39.6055555608254,1657.3419503085763,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205ASKA11,63,5416.483332665,85.97592591531745,1657.3419503085763,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.660643394934976,
ENB205ASKA12,63,4069.583333699,64.59656085236507,1657.3419503085763,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.660643394934976,
ENB205ASKA2,64,2434.683333367,38.04192708385938,1657.3419503085763,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205ASKA3,64,1104.649999997,17.260156249953123,1657.3419503085763,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205ASKA4,64,5982.216666632,93.472135416125,1657.3419503085763,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.660643394934976,
ENB205ASKA5,64,1200.200000005,18.753125000078125,331.34195030857643,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.07378507871321016,
ENB205ASKA6,64,1697.500000003,26.523437500046875,331.34195030857643,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.07378507871321016,
ENB205ASKA7,64,4021.799999637,62.840624994328124,331.34195030857643,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.677618069815195,
ENB205ASKA8,63,1865.283333304,29.60767195720635,1657.3419503085763,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205ASKA9,63,1926.4166670000002,30.578042333333336,1657.3419503085763,2018-01-03,6.721423682409308,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205AT1,7,76.0,10.857142857142858,315.34195030857643,2018-04-14,6.444900752908967,2.0,10.0,3.555099247091033,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-14,3.541957563312799,35.41957563312799
ENB205AULGC04201,177,1200.183333333,6.780696798491526,296.34195030857643,2018-04-25,6.414784394250513,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.1295003422313485,
ENB205Bcfn1,1,5.0,5.0,2138.3419503085765,2018-11-16,5.853524982888432,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-11-16,0.0,0.0
ENB205Bcfn2,1,2.0,2.0,2138.3419503085765,2018-11-16,5.853524982888432,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-11-16,0.0,0.0
ENB205Bcfn3,1,2.216666667,2.216666667,2113.3419503085765,2018-12-11,5.7850787132101305,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-12-11,0.0,0.0
ENB205Bcfn4,1,4.733333333,4.733333333,1841.3419503085763,2019-09-09,5.040383299110198,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2024-09-09,0.1295003422313485,2.5900068446269695
ENB205Bcfn5,1,7.5,7.5,1775.3419503085763,2019-11-14,4.85968514715948,1.0,5.0,0.14031485284052003,,2025-09-23 08:12:24.506661,2025-09-23,2024-11-14,0.1295003422313485,2.5900068446269695
ENB205Bcfn6,1,5.583333333,5.583333333,1768.3419503085763,2019-11-21,4.8405201916495555,1.0,5.0,0.1594798083504445,,2025-09-23 08:12:24.506661,2025-09-23,2024-11-21,0.1295003422313485,2.5900068446269695
ENB205Bcfn7,1,4.75,4.75,1761.3419503085763,2019-11-28,4.82135523613963,1.0,5.0,0.17864476386036987,,2025-09-23 08:12:24.506661,2025-09-23,2024-11-28,0.1295003422313485,2.5900068446269695
ENB205Bcfn8,1,2.8,2.8,1761.3419503085763,2019-11-28,4.82135523613963,1.0,5.0,0.17864476386036987,,2025-09-23 08:12:24.506661,2025-09-23,2024-11-28,0.1295003422313485,2.5900068446269695
ENB205Bfp1,1,2.75,2.75,1852.3419503085763,2019-08-29,5.070499657768652,2.0,10.0,4.929500342231348,,2025-09-23 08:12:24.506661,2025-03-24,2029-08-29,3.778781656399726,37.78781656399726
ENB205CBwL1,3,119.25,39.75,2008.3419503085763,2018-03-28,6.491444216290212,1.0,15.0,8.508555783709788,,2025-09-23 08:12:24.506661,2025-09-23,2033-03-28,9.662422997946614,64.41615331964408
ENB205CCDL1,4,8.55,2.1375,1680.3419503085763,2018-07-11,6.203969883641341,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-07-11,0.0,0.0
ENB205CCDL2,3,14.333333333,4.777777777666667,1698.3419503085763,2018-07-11,6.203969883641341,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-07-11,0.0,0.0
ENB205CDL1,2,13.5,6.75,472.3419503085764,2023-06-09,1.2922655715263518,2.0,5.0,3.707734428473648,,2025-09-23 08:12:24.506661,2025-03-24,2028-06-09,5.800821355236139,100.0
ENB205CF1,2,5.583333333,2.7916666665,1799.3419503085763,2019-03-10,5.541409993155373,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205CFPn1,80,266.883333334,3.336041666675,1750.3419503085763,2019-02-21,5.587953456536619,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2024-02-21,0.0,0.0
ENB205CM1,7,1500.333333334,214.33333333342856,2089.3419503085765,2018-02-05,6.631074606433949,1.0,7.0,0.3689253935660508,,2025-09-23 08:12:24.506661,2025-09-23,2025-02-05,0.17440109514031493,2.4914442162902133
ENB205CM2,6,2182.216666667,363.7027777778333,2119.3419503085765,2018-03-12,6.535249828884326,1.0,7.0,0.46475017111567407,,2025-09-23 08:12:24.506661,2025-09-23,2025-03-12,0.310609171800137,4.4372738828591
ENB205CMUKM053481,1,2.25,2.25,2164.3419503085765,2018-10-21,5.924709103353867,2.0,,,,2025-09-23 08:12:24.506661,2025-03-24,,1.6881587953456538,
ENB205CT2,15,711.266666667,47.4177777778,1668.3419503085763,2018-02-11,6.614647501711157,2.0,10.0,3.385352498288843,,2025-09-23 08:12:24.506661,2025-03-24,2028-02-11,3.5266255989048596,35.266255989048595
ENB205CTBT10,8,28.666666667,3.583333333375,305.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTBT11,8,29.183333334,3.64791666675,305.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTBT18,7,1384.783333334,197.82619047628572,553.3419503085763,2018-10-04,5.971252566735113,1.0,10.0,4.028747433264887,,2025-09-23 08:12:24.506661,2025-09-23,2028-10-04,2.292265571526352,22.92265571526352
ENB205CTBT5,8,32.383333334,4.04791666675,305.34195030857643,2018-04-16,6.439425051334703,1.0,10.0,3.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-16,3.5441478439425054,35.441478439425055
ENB205CTBT6,8,34.1,4.2625,305.34195030857643,2018-04-23,6.420260095824777,1.0,10.0,3.5797399041752227,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-23,3.5441478439425054,35.441478439425055
ENB205CTBT7,8,30.766666667000003,3.8458333333750003,305.34195030857643,2018-08-05,6.135523613963039,1.0,10.0,3.8644763860369613,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-05,3.897330595482546,38.97330595482546
ENB205CTBT8,8,32.083333333,4.010416666625,305.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTBT9,8,31.15,3.89375,305.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTCK12,8,51.700000001,6.462500000125,304.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTCK13,8,57.033333334,7.12916666675,304.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTCK14,8,47.866666667000004,5.9833333333750005,304.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTCK15,8,73.599999997,9.199999999625,304.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTCK16,8,45.849999997,5.731249999625,300.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTCK19,7,19.766666667,2.823809523857143,553.3419503085763,2018-11-04,5.886379192334018,1.0,10.0,4.113620807665982,,2025-09-23 08:12:24.506661,2025-09-23,2028-11-04,4.103764544832306,41.03764544832306
ENB205CTCK20,7,27.266666667,3.895238095285714,553.3419503085763,2018-12-04,5.804243668720055,1.0,10.0,4.195756331279945,,2025-09-23 08:12:24.506661,2025-09-23,2028-12-04,4.103764544832306,41.03764544832306
ENB205CTCK21,7,28.633333334,4.090476190571429,553.3419503085763,2019-01-10,5.702943189596167,1.0,10.0,4.297056810403833,,2025-09-23 08:12:24.506661,2025-09-23,2029-01-10,4.103764544832306,41.03764544832306
ENB205CTE17,8,29.483333334,3.68541666675,297.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,3.905544147843942,39.05544147843942
ENB205CTHT4,8,38.133333334,4.76666666675,305.34195030857643,2018-04-16,6.439425051334703,1.0,10.0,3.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-16,3.5441478439425054,35.441478439425055
ENB205CTPH22,7,28.633333334,4.090476190571429,553.3419503085763,2019-01-10,5.702943189596167,1.0,10.0,4.297056810403833,,2025-09-23 08:12:24.506661,2025-09-23,2029-01-10,4.103764544832306,41.03764544832306
ENB205CTPK1,23,782.183333337,34.00797101465218,376.34195030857643,2018-02-04,6.633812457221081,1.0,10.0,3.3661875427789187,,2025-09-23 08:12:24.506661,2025-09-23,2028-02-04,3.4685831622176595,34.68583162217659
ENB205CTW2,8,32.183333334,4.02291666675,305.34195030857643,2018-04-14,6.444900752908967,1.0,10.0,3.555099247091033,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-14,3.5441478439425054,35.441478439425055
ENB205CTW3,8,29.683333334,3.71041666675,305.34195030857643,2018-04-16,6.439425051334703,1.0,10.0,3.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-16,3.5441478439425054,35.441478439425055
ENB205CTn10,15,63.550000003,4.236666666866666,343.34195030857643,2018-04-04,6.4722792607802875,2.0,10.0,3.5277207392197125,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-04,3.541957563312799,35.41957563312799
ENB205CTn11,14,711.0499999990001,50.789285714214294,1669.3419503085763,2018-04-04,6.4722792607802875,2.0,10.0,3.5277207392197125,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-04,3.5266255989048596,35.266255989048595
ENB205CTn3,15,117.000000003,7.8000000002,1666.3419503085763,2018-03-15,6.52703627652293,2.0,10.0,3.4729637234770703,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-15,3.4932238193018486,34.932238193018485
ENB205CTn4,15,1736.333333297,115.75555555313333,1663.3419503085763,2018-03-16,6.524298425735798,2.0,10.0,3.4757015742642023,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-16,2.098015058179329,20.980150581793293
ENB205CTn5,15,95.383333337,6.3588888891333335,1655.3419503085763,2018-03-19,6.5160848733744015,2.0,10.0,3.4839151266255985,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-19,3.4932238193018486,34.932238193018485
ENB205CTn6,15,62.7,4.180000000000001,1655.3419503085763,2018-03-20,6.513347022587269,2.0,10.0,3.4866529774127306,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-20,3.4932238193018477,34.93223819301848
ENB205CTn7,15,71.68333333,4.778888888666667,1655.3419503085763,2018-03-23,6.505133470225872,2.0,10.0,3.4948665297741277,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-23,3.4932238193018477,34.93223819301848
ENB205CTn8,15,42.3,2.82,1655.3419503085763,2018-04-04,6.4722792607802875,2.0,10.0,3.5277207392197125,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-04,3.4932238193018477,34.93223819301848
ENB205CTn9,15,84.016666667,5.601111111133333,376.34195030857643,2018-04-04,6.4722792607802875,2.0,10.0,3.5277207392197125,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-04,3.541957563312799,35.41957563312799
ENB205CfDn1,2,5.25,2.625,2215.3419503085765,2018-01-03,6.721423682409308,1.0,10.0,3.2785763175906917,,2025-09-23 08:12:24.506661,2025-09-23,2028-01-03,3.5671457905544144,35.671457905544145
ENB205Cn1,2,3.45,1.725,1799.3419503085763,2019-03-26,5.49760438056126,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn10,2,5.083333333,2.5416666665,1766.3419503085763,2019-08-23,5.086926762491444,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn11,2,5.083333333,2.5416666665,1766.3419503085763,2019-08-23,5.086926762491444,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn12,2,10.966666666,5.483333333,1763.3419503085763,2019-08-23,5.086926762491444,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn13,2,4.316666666,2.158333333,1762.3419503085763,2019-08-23,5.086926762491444,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn14,2,5.033333333,2.5166666665,1762.3419503085763,2019-08-23,5.086926762491444,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn15,2,55.75,27.875,1750.3419503085763,2019-10-19,4.930869267624915,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn16,2,55.75,27.875,1750.3419503085763,2019-10-19,4.930869267624915,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn17,2,22.1,11.05,1750.3419503085763,2019-10-21,4.9253935660506505,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn18,2,22.1,11.05,1750.3419503085763,2019-10-21,4.9253935660506505,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn19,2,9.766666666999999,4.8833333334999995,1750.3419503085763,2019-10-21,4.9253935660506505,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn2,2,3.45,1.725,1799.3419503085763,2019-03-26,5.49760438056126,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn20,2,9.766666666999999,4.8833333334999995,1750.3419503085763,2019-10-21,4.9253935660506505,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn21,1,1.833333333,1.833333333,1799.3419503085763,2019-10-21,4.9253935660506505,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn3,2,3.45,1.725,1799.3419503085763,2019-03-26,5.49760438056126,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn4,2,3.45,1.725,1799.3419503085763,2019-03-26,5.49760438056126,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn5,2,10.083333332999999,5.041666666499999,1799.3419503085763,2019-05-11,5.371663244353183,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn6,2,10.083333332999999,5.041666666499999,1799.3419503085763,2019-05-11,5.371663244353183,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn7,2,4.033333334,2.016666667,1799.3419503085763,2019-06-11,5.286789869952088,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn8,2,4.033333334,2.016666667,1799.3419503085763,2019-06-11,5.286789869952088,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205Cn9,2,5.083333333,2.5416666665,1766.3419503085763,2019-08-23,5.086926762491444,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205D1,6,31.433333334,5.238888889,1684.3419503085763,2018-04-18,6.433949349760438,1.0,7.0,0.5660506502395624,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-18,0.5162217659137578,7.374596655910826
ENB205D2,6,21.016666667,3.5027777778333333,1684.3419503085763,2018-04-18,6.433949349760438,1.0,7.0,0.5660506502395624,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-18,0.5162217659137578,7.374596655910826
ENB205DCEGHM1351,1,48.75,48.75,1916.3419503085763,2019-06-24,5.25119780971937,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.0,
ENB205DDaDL1,19,51.583333333,2.7149122806842105,320.34195030857643,2018-02-05,6.631074606433949,2.0,,,,2025-09-23 08:12:24.506661,2025-03-24,,2.7991786447638605,
ENB205DLP1,334,9403.599999323,28.154491015937126,310.34195030857643,2018-02-04,6.633812457221081,1.0,,,,2025-09-23 08:12:24.506661,2025-09-23,,0.22286105407255336,
ENB205DM8,6,158.55,26.425,1684.3419503085763,2018-04-17,6.436687200547571,1.0,7.0,0.5633127994524294,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-17,0.5397672826830938,7.710961181187055
ENB205DMAM00091,7,19.366666667,2.766666666714286,1684.3419503085763,2018-03-05,6.55441478439425,1.0,7.0,0.4455852156057496,2021-10-23,2025-09-23 08:12:24.506661,2025-09-23,2025-03-05,0.5162217659137578,7.374596655910826
ENB205DMAM00092,7,44.383333334,6.340476190571429,1655.3419503085763,2018-03-26,6.496919917864476,1.0,7.0,0.5030800821355239,2021-10-25,2025-09-23 08:12:24.506661,2025-09-23,2025-03-26,0.5162217659137578,7.374596655910826
ENB205DMAM00093,7,22.883333334,3.269047619142857,1655.3419503085763,2018-03-26,6.496919917864476,1.0,7.0,0.5030800821355239,2021-10-25,2025-09-23 08:12:24.506661,2025-09-23,2025-03-26,0.5162217659137578,7.374596655910826
ENB205DMAM00094,7,3069.766666667,438.5380952381429,1655.3419503085763,2018-03-26,6.496919917864476,1.0,7.0,0.5030800821355239,2021-10-23,2025-09-23 08:12:24.506661,2025-09-23,2025-03-26,0.5342915811088295,7.632736872983278
ENB205DMAM00095,7,2953.083333334,421.86904761914286,1655.3419503085763,2018-03-27,6.494182067077344,1.0,7.0,0.505817932922656,2021-10-23,2025-09-23 08:12:24.506661,2025-09-23,2025-03-27,0.5342915811088295,7.632736872983278
ENB205DMAM00096,7,2944.866666667,420.69523809528573,1655.3419503085763,2018-04-10,6.455852156057495,1.0,7.0,0.5441478439425049,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-10,0.5342915811088295,7.632736872983278
ENB205DMAM00097,7,3060.633333367,437.23333333814287,350.34195030857643,2018-04-10,6.455852156057495,1.0,7.0,0.5441478439425049,2021-10-23,2025-09-23 08:12:24.506661,2025-09-23,2025-04-10,0.5315537303216974,7.593624718881391
ENB205DMP062901,6,2946.366666667,491.06111111116667,1774.3419503085763,2018-04-14,6.444900752908967,1.0,7.0,0.5550992470910332,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-14,0.5342915811088295,7.632736872983278
ENB205DMP062902,6,2968.9166666670003,494.81944444450005,1766.3419503085763,2018-04-15,6.442162902121835,1.0,7.0,0.5578370978781653,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-15,0.5342915811088295,7.632736872983278
ENB205DMP062903,6,2964.883333333,494.14722222216665,1756.3419503085763,2018-04-16,6.439425051334703,1.0,7.0,0.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-16,0.5342915811088295,7.632736872983278
ENB205DMP062904,6,2948.916666667,491.4861111111666,1756.3419503085763,2018-04-16,6.439425051334703,1.0,7.0,0.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-16,0.5342915811088295,7.632736872983278
ENB205DMP062905,6,15.783333334,2.6305555556666667,1756.3419503085763,2018-04-17,6.436687200547571,1.0,7.0,0.5633127994524294,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-17,0.54031485284052,7.71878361200743
ENB205DMP6,6,7.933333334,1.3222222223333333,1755.3419503085763,2018-04-17,6.436687200547571,1.0,7.0,0.5633127994524294,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-17,0.54031485284052,7.71878361200743
