UniqueID,UsageFrequency,TotalDuration,AverageDuration,TimeSinceLastUse,FirstBorrowDate,CurrentAge,NumericalFrequency,EstimatedUsefulLife,RemainingUsefulLife,CalibrationDue,NextCalibrationDate,NextMaintenanceDate,DepreciationDate,PredictedRUL,HealthPercentage,MAE,RMSE,R-squared,F-statistic
ENB205ADCS2,2,381.55,190.775,1775.3419503085763,2018-03-26,6.496919917864476,1.0,7.0,0.5030800821355239,,2025-09-23 08:12:24.506661,2025-09-23,2025-03-26,1.4429343885206034,20.61334840743719,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205ADCS3,1,1.5,1.5,2241.3419503085765,2018-08-05,6.135523613963039,1.0,7.0,0.8644763860369613,,2025-09-23 08:12:24.506661,2025-09-23,2025-08-05,2.523225990276697,36.04608557538139,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205ADCS4,1,0.833333333,0.833333333,2142.3419503085765,2018-11-12,5.864476386036961,1.0,7.0,1.1355236139630387,,2025-09-23 08:12:24.506661,2025-09-23,2025-11-12,2.7333962426297918,39.04851775185417,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205ADI1,83,9214.666667032,111.02008032568673,1680.3419503085763,2018-02-05,6.631074606433949,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-02-05,0.6928821594381942,13.857643188763886,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205AS1,1,2.75,2.75,1764.3419503085763,2019-11-25,4.829568788501026,2.0,10.0,5.170431211498974,,2025-09-23 08:12:24.506661,2025-03-24,2029-11-25,5.88681431924106,58.86814319241059,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205AT1,7,76.0,10.857142857142858,315.34195030857643,2018-04-14,6.444900752908967,2.0,10.0,3.555099247091033,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-14,3.8544925142661848,38.544925142661846,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205Bcfn1,1,5.0,5.0,2138.3419503085765,2018-11-16,5.853524982888432,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-11-16,1.1516120302625148,23.032240605250294,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205Bcfn2,1,2.0,2.0,2138.3419503085765,2018-11-16,5.853524982888432,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-11-16,1.1612276512722075,23.224553025444152,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205Bcfn3,1,2.216666667,2.216666667,2113.3419503085765,2018-12-11,5.7850787132101305,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-12-11,1.2130668886636724,24.261337773273446,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205Bcfn4,1,4.733333333,4.733333333,1841.3419503085763,2019-09-09,5.040383299110198,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2024-09-09,1.7765670951807304,35.53134190361461,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205Bcfn5,1,7.5,7.5,1775.3419503085763,2019-11-14,4.85968514715948,1.0,5.0,0.14031485284052003,,2025-09-23 08:12:24.506661,2025-09-23,2024-11-14,1.9063883209261943,38.12776641852388,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205Bcfn6,1,5.583333333,5.583333333,1768.3419503085763,2019-11-21,4.8405201916495555,1.0,5.0,0.1594798083504445,,2025-09-23 08:12:24.506661,2025-09-23,2024-11-21,1.927241070044893,38.54482140089786,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205Bcfn7,1,4.75,4.75,1761.3419503085763,2019-11-28,4.82135523613963,1.0,5.0,0.17864476386036987,,2025-09-23 08:12:24.506661,2025-09-23,2024-11-28,1.9446215115746242,38.89243023149248,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205Bcfn8,1,2.8,2.8,1761.3419503085763,2019-11-28,4.82135523613963,1.0,5.0,0.17864476386036987,,2025-09-23 08:12:24.506661,2025-09-23,2024-11-28,1.9508716652309241,39.01743330461848,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205Bfp1,1,2.75,2.75,1852.3419503085763,2019-08-29,5.070499657768652,2.0,10.0,4.929500342231348,,2025-09-23 08:12:24.506661,2025-03-24,2029-08-29,5.701895699078208,57.01895699078208,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CBwL1,3,119.25,39.75,2008.3419503085763,2018-03-28,6.491444216290212,1.0,15.0,8.508555783709788,,2025-09-23 08:12:24.506661,2025-09-23,2033-03-28,8.301878922151358,55.34585948100905,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CCDL1,4,8.55,2.1375,1680.3419503085763,2018-07-11,6.203969883641341,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-07-11,0.6617926035789226,13.235852071578453,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CCDL2,3,14.333333333,4.777777777666667,1698.3419503085763,2018-07-11,6.203969883641341,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2023-07-11,0.6665626603239372,13.331253206478744,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CDL1,2,13.5,6.75,472.3419503085764,2023-06-09,1.2922655715263518,2.0,5.0,3.707734428473648,,2025-09-23 08:12:24.506661,2025-03-24,2028-06-09,4.641500737570941,92.83001475141882,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CFPn1,80,266.883333334,3.336041666675,1750.3419503085763,2019-02-21,5.587953456536619,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2024-02-21,0.7956110987704528,15.912221975409055,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CM1,7,1500.333333334,214.33333333342856,2089.3419503085765,2018-02-05,6.631074606433949,1.0,7.0,0.3689253935660508,,2025-09-23 08:12:24.506661,2025-09-23,2025-02-05,1.4807201349991228,21.153144785701755,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CM2,6,2182.216666667,363.7027777778333,2119.3419503085765,2018-03-12,6.535249828884326,1.0,7.0,0.46475017111567407,,2025-09-23 08:12:24.506661,2025-09-23,2025-03-12,1.1791103050025118,16.84443292860731,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CT2,15,711.266666667,47.4177777778,1668.3419503085763,2018-02-11,6.614647501711157,2.0,10.0,3.385352498288843,,2025-09-23 08:12:24.506661,2025-03-24,2028-02-11,4.1069132760865354,41.06913276086536,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTBT10,8,28.666666667,3.583333333375,305.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.177645824203008,41.77645824203008,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTBT11,8,29.183333334,3.64791666675,305.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.177501472505116,41.775014725051165,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTBT18,7,1384.783333334,197.82619047628572,553.3419503085763,2018-10-04,5.971252566735113,1.0,10.0,4.028747433264887,,2025-09-23 08:12:24.506661,2025-09-23,2028-10-04,3.922947935227745,39.22947935227745,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTBT5,8,32.383333334,4.04791666675,305.34195030857643,2018-04-16,6.439425051334703,1.0,10.0,3.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-16,3.8662409506538014,38.66240950653801,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTBT6,8,34.1,4.2625,305.34195030857643,2018-04-23,6.420260095824777,1.0,10.0,3.5797399041752227,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-23,3.883003912309353,38.83003912309353,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTBT7,8,30.766666667000003,3.8458333333750003,305.34195030857643,2018-08-05,6.135523613963039,1.0,10.0,3.8644763860369613,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-05,4.14011071480069,41.4011071480069,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTBT8,8,32.083333333,4.010416666625,305.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.176691240395169,41.766912403951686,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTBT9,8,31.15,3.89375,305.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.17695200475239,41.7695200475239,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTCK12,8,51.700000001,6.462500000125,304.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.170848654367983,41.70848654367983,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTCK13,8,57.033333334,7.12916666675,304.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.169358572326279,41.693585723262785,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTCK14,8,47.866666667000004,5.9833333333750005,304.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.171919650835711,41.7191965083571,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTCK15,8,73.599999997,9.199999999625,304.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.164730004984971,41.64730004984971,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTCK16,8,45.849999997,5.731249999625,300.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.171035576041385,41.710355760413854,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTCK19,7,19.766666667,2.823809523857143,553.3419503085763,2018-11-04,5.886379192334018,1.0,10.0,4.113620807665982,,2025-09-23 08:12:24.506661,2025-09-23,2028-11-04,4.462186356220474,44.621863562204744,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTCK20,7,27.266666667,3.895238095285714,553.3419503085763,2018-12-04,5.804243668720055,1.0,10.0,4.195756331279945,,2025-09-23 08:12:24.506661,2025-09-23,2028-12-04,4.5335398784713705,45.3353987847137,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTCK21,7,28.633333334,4.090476190571429,553.3419503085763,2019-01-10,5.702943189596167,1.0,10.0,4.297056810403833,,2025-09-23 08:12:24.506661,2025-09-23,2029-01-10,4.624215801548199,46.24215801548199,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTE17,8,29.483333334,3.68541666675,297.34195030857643,2018-08-20,6.094455852156058,1.0,10.0,3.9055441478439423,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-20,4.17452263125564,41.745226312556404,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTHT4,8,38.133333334,4.76666666675,305.34195030857643,2018-04-16,6.439425051334703,1.0,10.0,3.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-16,3.864634455952488,38.646344559524884,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTPH22,7,28.633333334,4.090476190571429,553.3419503085763,2019-01-10,5.702943189596167,1.0,10.0,4.297056810403833,,2025-09-23 08:12:24.506661,2025-09-23,2029-01-10,4.624215801548199,46.24215801548199,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTPK1,23,782.183333337,34.00797101465218,376.34195030857643,2018-02-04,6.633812457221081,1.0,10.0,3.3661875427789187,,2025-09-23 08:12:24.506661,2025-09-23,2028-02-04,3.6265252431549593,36.26525243154959,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTW2,8,32.183333334,4.02291666675,305.34195030857643,2018-04-14,6.444900752908967,1.0,10.0,3.555099247091033,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-14,3.8613703767839196,38.6137037678392,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTW3,8,29.683333334,3.71041666675,305.34195030857643,2018-04-16,6.439425051334703,1.0,10.0,3.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2028-04-16,3.8669953046874603,38.6699530468746,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTn10,15,63.550000003,4.236666666866666,343.34195030857643,2018-04-04,6.4722792607802875,2.0,10.0,3.5277207392197125,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-04,3.8101384492906822,38.10138449290682,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTn11,14,711.0499999990001,50.789285714214294,1669.3419503085763,2018-04-04,6.4722792607802875,2.0,10.0,3.5277207392197125,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-04,4.230342576230473,42.303425762304734,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTn3,15,117.000000003,7.8000000002,1666.3419503085763,2018-03-15,6.52703627652293,2.0,10.0,3.4729637234770703,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-15,4.235130790017783,42.35130790017783,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTn4,15,1736.333333297,115.75555555313333,1663.3419503085763,2018-03-16,6.524298425735798,2.0,10.0,3.4757015742642023,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-16,4.09994038071147,40.999403807114696,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTn5,15,95.383333337,6.3588888891333335,1655.3419503085763,2018-03-19,6.5160848733744015,2.0,10.0,3.4839151266255985,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-19,4.2428260976604495,42.42826097660449,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTn6,15,62.7,4.180000000000001,1655.3419503085763,2018-03-20,6.513347022587269,2.0,10.0,3.4866529774127306,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-20,4.248045703321267,42.48045703321267,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTn7,15,71.68333333,4.778888888666667,1655.3419503085763,2018-03-23,6.505133470225872,2.0,10.0,3.4948665297741277,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-23,4.25467776336695,42.5467776336695,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTn8,15,42.3,2.82,1655.3419503085763,2018-04-04,6.4722792607802875,2.0,10.0,3.5277207392197125,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-04,4.2867145461257685,42.867145461257685,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CTn9,15,84.016666667,5.601111111133333,376.34195030857643,2018-04-04,6.4722792607802875,2.0,10.0,3.5277207392197125,,2025-09-23 08:12:24.506661,2025-03-24,2028-04-04,3.8203543482439963,38.20354348243996,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205CfDn1,2,5.25,2.625,2215.3419503085765,2018-01-03,6.721423682409308,1.0,10.0,3.2785763175906917,,2025-09-23 08:12:24.506661,2025-09-23,2028-01-03,4.3424132758085605,43.424132758085605,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205D1,6,31.433333334,5.238888889,1684.3419503085763,2018-04-18,6.433949349760438,1.0,7.0,0.5660506502395624,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-18,2.013397937282839,28.762827675469126,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205D2,6,21.016666667,3.5027777778333333,1684.3419503085763,2018-04-18,6.433949349760438,1.0,7.0,0.5660506502395624,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-18,2.017759551697646,28.825136452823514,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DM8,6,158.55,26.425,1684.3419503085763,2018-04-17,6.436687200547571,1.0,7.0,0.5633127994524294,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-17,1.957709058284821,27.96727226121173,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMAM00091,7,19.366666667,2.766666666714286,1684.3419503085763,2018-03-05,6.55441478439425,1.0,7.0,0.4455852156057496,2021-10-23,2025-09-23 08:12:24.506661,2025-09-23,2025-03-05,1.9053270336392973,27.218957623418532,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMAM00092,7,44.383333334,6.340476190571429,1655.3419503085763,2018-03-26,6.496919917864476,1.0,7.0,0.5030800821355239,2021-10-25,2025-09-23 08:12:24.506661,2025-09-23,2025-03-26,1.9380771417540172,27.686816310771672,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMAM00093,7,22.883333334,3.269047619142857,1655.3419503085763,2018-03-26,6.496919917864476,1.0,7.0,0.5030800821355239,2021-10-25,2025-09-23 08:12:24.506661,2025-09-23,2025-03-26,1.9453678116653887,27.790968738076984,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMAM00094,7,3069.766666667,438.5380952381429,1655.3419503085763,2018-03-26,6.496919917864476,1.0,7.0,0.5030800821355239,2021-10-23,2025-09-23 08:12:24.506661,2025-09-23,2025-03-26,0.9121668515821115,13.030955022601592,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMAM00095,7,2953.083333334,421.86904761914286,1655.3419503085763,2018-03-27,6.494182067077344,1.0,7.0,0.505817932922656,2021-10-23,2025-09-23 08:12:24.506661,2025-09-23,2025-03-27,0.9541975039501933,13.631392913574189,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMAM00096,7,2944.866666667,420.69523809528573,1655.3419503085763,2018-04-10,6.455852156057495,1.0,7.0,0.5441478439425049,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-10,0.9914689468516498,14.16384209788071,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMAM00097,7,3060.633333367,437.23333333814287,350.34195030857643,2018-04-10,6.455852156057495,1.0,7.0,0.5441478439425049,2021-10-23,2025-09-23 08:12:24.506661,2025-09-23,2025-04-10,0.47996155100033455,6.8565935857190645,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMP062901,6,2946.366666667,491.06111111116667,1774.3419503085763,2018-04-14,6.444900752908967,1.0,7.0,0.5550992470910332,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-14,0.8155877914362621,11.651254163375173,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMP062902,6,2968.9166666670003,494.81944444450005,1766.3419503085763,2018-04-15,6.442162902121835,1.0,7.0,0.5578370978781653,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-15,0.8057139703899887,11.510199576999838,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMP062903,6,2964.883333333,494.14722222216665,1756.3419503085763,2018-04-16,6.439425051334703,1.0,7.0,0.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-16,0.8062472332965722,11.51781761852246,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMP062904,6,2948.916666667,491.4861111111666,1756.3419503085763,2018-04-16,6.439425051334703,1.0,7.0,0.5605749486652973,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-16,0.8129327158710957,11.613324512444224,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMP062905,6,15.783333334,2.6305555556666667,1756.3419503085763,2018-04-17,6.436687200547571,1.0,7.0,0.5633127994524294,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-17,2.0435428180178326,29.19346882882618,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMP6,6,7.933333334,1.3222222223333333,1755.3419503085763,2018-04-17,6.436687200547571,1.0,7.0,0.5633127994524294,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-17,2.0464678526238984,29.235255037484265,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DMP7,6,15.183333334,2.5305555556666666,1684.3419503085763,2018-04-17,6.436687200547571,1.0,7.0,0.5633127994524294,,2025-09-23 08:12:24.506661,2025-09-23,2025-04-17,2.017738829796496,28.824840425664227,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DPSLGSN14K1,1,0.75,0.75,2163.3419503085765,2018-10-22,5.921971252566735,2.0,10.0,4.078028747433265,,2025-09-23 08:12:24.506661,2025-03-24,2028-10-22,5.0547868986455065,50.54786898645507,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205DSP1,22,849.0,38.59090909090909,1750.3419503085763,2018-03-20,6.513347022587269,2.0,10.0,3.4866529774127306,,2025-09-23 08:12:24.506661,2025-03-24,2028-03-20,4.232346192710079,42.32346192710079,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205EACnMO2021,15,422.51666663,28.16777777533333,1658.3419503085763,2018-04-19,6.431211498973306,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-04-19,0.3505962016998203,7.011924033996405,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205EoCU1,17,236.55,13.914705882352942,261.34195030857643,2018-08-14,6.11088295687885,1.0,10.0,3.88911704312115,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-14,4.084657249449611,40.846572494496115,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205EoCU2,16,115.583333333,7.2239583333125,296.34195030857643,2018-11-17,5.8507871321013,1.0,10.0,4.1492128678987,,2025-09-23 08:12:24.506661,2025-09-23,2028-11-17,4.343221244569383,43.43221244569383,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205EoCU3,16,207.25,12.953125,296.34195030857643,2018-12-03,5.806981519507187,1.0,10.0,4.193018480492813,,2025-09-23 08:12:24.506661,2025-09-23,2028-12-03,4.376179207681087,43.76179207681087,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205EoCU4,16,307.183333333,19.1989583333125,261.34195030857643,2019-05-20,5.347022587268994,1.0,10.0,4.652977412731006,,2025-09-23 08:12:24.506661,2025-09-23,2029-05-20,4.770299786021177,47.70299786021177,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205FACLGS04201,13,32.5,2.5,261.34195030857643,2023-11-11,0.8678986995208761,1.0,10.0,9.132101300479125,,2025-09-23 08:12:24.506661,2025-09-23,2033-11-11,8.836758681030297,88.36758681030297,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205FEMI1,1,29.83333333,29.83333333,1987.3419503085763,2019-04-15,5.4428473648186175,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2024-04-15,1.386856371802211,27.737127436044222,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205FEMI2,1,29.83333333,29.83333333,1987.3419503085763,2019-04-15,5.4428473648186175,1.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-09-23,2024-04-15,1.386856371802211,27.737127436044222,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205FGPETEKF1,3,5.666666667,1.8888888890000002,337.34195030857643,2018-03-03,6.5598904859685145,1.0,10.0,3.4401095140314855,,2025-09-23 08:12:24.506661,2025-09-23,2028-03-03,3.804372523123636,38.04372523123636,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205FGPETEKF2,2,8.233333333000001,4.1166666665000005,2040.3419503085763,2018-08-11,6.119096509240246,1.0,10.0,3.8809034907597537,,2025-09-23 08:12:24.506661,2025-09-23,2028-08-11,4.816419956795255,48.16419956795255,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205FMETETEKA1,17,42.683333334,2.510784313764706,2143.3419503085765,2018-05-11,6.3709787816564,1.0,10.0,3.6290212183436,,2025-09-23 08:12:24.506661,2025-09-23,2028-05-11,4.542970827687565,45.42970827687565,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205HCC154491,1,5.5,5.5,2396.3419503085765,2018-03-03,6.5598904859685145,2.0,20.0,13.440109514031485,,2025-09-23 08:12:24.506661,2025-03-24,2038-03-03,12.434120966598213,62.17060483299106,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205HS1,2,2.0,1.0,2164.3419503085765,2018-10-21,5.924709103353867,2.0,10.0,4.075290896646133,,2025-09-23 08:12:24.506661,2025-03-24,2028-10-21,5.045739518481168,50.45739518481168,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205KA1,3,4.75,1.5833333333333333,376.34195030857643,2018-04-09,6.458590006844627,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-04-09,-0.031566631800896694,-0.6313326360179339,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205KA2,3,5.15,1.7166666666666668,376.34195030857643,2018-04-16,6.439425051334703,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-04-16,-0.014714455343404875,-0.2942891068680975,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205KA3,3,5.15,1.7166666666666668,376.34195030857643,2018-04-17,6.436687200547571,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-04-17,-0.012251229370181083,-0.24502458740362165,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205KA4,3,8.333333332999999,2.777777777666666,376.34195030857643,2018-04-18,6.433949349760438,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-04-18,-0.01289497934745265,-0.257899586949053,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205KA5,2,7.083333333,3.5416666665,1670.3419503085763,2018-04-22,6.422997946611909,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-04-22,0.4687838785721419,9.375677571442838,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205KA6,2,7.5,3.75,489.3419503085764,2018-05-30,6.31895961670089,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-05-30,0.13436964776702887,2.6873929553405773,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
ENB205KA7,2,5.5,2.75,489.3419503085764,2018-07-19,6.182067077344285,2.0,5.0,0.0,,2025-09-23 08:12:24.506661,2025-03-24,2023-07-19,0.2605975700113885,5.21195140022777,0.8053893579287987,1.1402053125883655,0.9338010617193649,919.2398564471581
