Date Borrowed,Date Returned,Quantity,Equipment Name,Time Borrowed,Time Returned,Days Duration,Time Duration,Total Duration,DateTime Borrowed,DateTime Returned,ProcessedName,UniqueID,isReturned
26/03/2018,26/03/2018,2,Digital Multimeter,11:45 am,4:45 pm,0,5,5,26/03/2018 11:45,26/03/2018 16:45,digital multimeter,ENB205DMAM00094,1
26/03/2018,27/03/2018,6,Digital CBR Tester,11:45 am,9:00 am,0,21.25,21.25,26/03/2018 11:45,27/03/2018 9:00,digital tester,TC101DCTZT1,1
26/03/2018,27/03/2018,6,Digital CBR Tester,11:45 am,9:00 am,0,21.25,21.25,26/03/2018 11:45,27/03/2018 9:00,digital tester,TC101DCTZT1,1
26/03/2018,27/03/2018,6,Digital CBR Tester,11:45 am,9:00 am,0,21.25,21.25,26/03/2018 11:45,27/03/2018 9:00,digital tester,TC101DCTZT1,1
26/03/2018,27/03/2018,6,Digital CBR Tester,11:45 am,9:00 am,0,21.25,21.25,26/03/2018 11:45,27/03/2018 9:00,digital tester,TC101DCTZT1,1
26/03/2018,27/03/2018,6,Digital CBR Tester,11:45 am,9:00 am,0,21.25,21.25,26/03/2018 11:45,27/03/2018 9:00,digital tester,TC101DCTZT1,1
26/03/2018,27/03/2018,6,Digital CBR Tester,11:45 am,9:00 am,0,21.25,21.25,26/03/2018 11:45,27/03/2018 9:00,digital tester,TC101DCTZT1,1
26/03/2018,26/03/2018,1,Projector,2:15 pm,4:45 pm,0,2.5,2.5,26/03/2018 14:15,26/03/2018 16:45,acer projector,ENB205PIBJBK32,1
26/03/2018,27/03/2018,1,Projector,3:15 pm,4:00 pm,1,0.75,24.75,26/03/2018 15:15,27/03/2018 16:00,acer projector,ENB205PaMRJL83,1
26/03/2018,26/03/2018,1,Projector,8:45 am,12:00 pm,0,3.25,3.25,26/03/2018 8:45,26/03/2018 12:00,infocus projector,ENB205PEX4HL94,1
26/03/2018,26/03/2018,1,Electronic Scale,1:00 pm,1:15 pm,0,0.25,0.25,26/03/2018 13:00,26/03/2018 13:15,electronic scale,ENB204ESA120201,1
26/03/2018,26/03/2018,1,Projector,8:15 am,9:45 am,0,1.5,1.5,26/03/2018 8:15,26/03/2018 9:45,acer projector,TC101PAMRJM31,1
26/03/2018,26/03/2018,1,Negative Multitester,10:15 am,11:00 am,0,0.75,0.75,26/03/2018 10:15,26/03/2018 11:00,manual of negative multitester,ENB205NM5,1
27/03/2018,28/03/2018,1,Projector,7:30 am,2:00 pm,1,6.5,30.5,27/03/2018 7:30,28/03/2018 14:00,acer projector,ENB205PaMRJER1,1
27/03/2018,27/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:45 am,2:45 pm,0,4,4,27/03/2018 10:45,27/03/2018 14:45,arduino stimulator kits and arduino project books,ENB205ASKA2,1
27/03/2018,27/03/2018,1,Digital Multimeter,10:45 am,4:00 pm,0,5.25,5.25,27/03/2018 10:45,27/03/2018 16:00,digital multitester,ENB205DMAM00095,1
27/03/2018,27/03/2018,1,Projector,1:30 pm,2:45 pm,0,1.25,1.25,27/03/2018 13:30,27/03/2018 14:45,projector(infocus),ENB205PIBJBK32,1
27/03/2018,27/03/2018,2,Digital Logic Probe,9:15 am,1:45 pm,0,4.5,4.5,27/03/2018 9:15,27/03/2018 13:45,probe,ENB205DLP1,1
27/03/2018,27/03/2018,2,Digital Logic Probe,9:15 am,1:45 pm,0,4.5,4.5,27/03/2018 9:15,27/03/2018 13:45,probe,ENB205DLP1,1
27/03/2018,27/03/2018,1,Projector,12:15 pm,1:30 pm,0,1.25,1.25,27/03/2018 12:15,27/03/2018 13:30,projector(acer),ENB205PaMRJL83,1
27/03/2018,27/03/2018,1,USB Cord,12:15 pm,4:30 pm,0,4.25,4.25,27/03/2018 12:15,27/03/2018 16:30,extension cord,ENB205UC4,1
27/03/2018,27/03/2018,1,Digital Oscilloscope,11:00 am,3:15 pm,0,4.25,4.25,27/03/2018 11:00,27/03/2018 15:15,digital oscilloscope,ENB204DOU210001,1
27/03/2018,27/03/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:00 am,3:00 pm,0,4,4,27/03/2018 11:00,27/03/2018 15:00,arduino stimulator kits and arduino project books,ENB205ASKA3,1
27/03/2018,27/03/2018,1,Negative Multitester,11:00 am,1:15 pm,0,2.25,2.25,27/03/2018 11:00,27/03/2018 13:15,negative multitester,ENB205NM1,1
28/03/2018,02/04/2018,1,Function Genarator,2:45 pm,2:30 pm,4,23.75,119.75,28/03/2018 14:45,02/04/2018 14:30,function generator,ENB201FGMSO6032,1
28/03/2018,28/03/2018,1,Digital Oscilloscope,7:30 am,9:00 am,0,1.5,1.5,28/03/2018 7:30,28/03/2018 9:00,oscilloscope (digital),ENB204DOU210002,1
28/03/2018,02/04/2018,1,Conveyor Belt with Profibus DP slave,3:00 pm,11:45 am,4,20.75,116.75,28/03/2018 15:00,02/04/2018 11:45,a probe with adaptor,ENB205CBwL1,1
28/03/2018,28/03/2018,1,Projector,11:00 am,1:00 pm,0,2,2,28/03/2018 11:00,28/03/2018 13:00,infocus projector,ENB205PEX4HL94,1
02/04/2018,02/04/2018,1,Anemometer,9:30 am,10:00 am,0,0.5,0.5,02/04/2018 9:30,02/04/2018 10:00,anemometer,ENB205ADI1,1
04/04/2018,04/04/2018,1,Projector,11:45 am,12:30 pm,0,0.75,0.75,04/04/2018 11:45,04/04/2018 12:30,acer projector,TC101PAMRJM31,1
04/04/2018,04/04/2018,1,Cable Tester,2:30 pm,3:30 pm,0,1,1,04/04/2018 14:30,04/04/2018 15:30,cable tester,ENB205CTn8,1
04/04/2018,04/04/2018,1,Projector,2:00 pm,3:00 pm,0,1,1,04/04/2018 14:00,04/04/2018 15:00,acer projector,ENB205PaMRJER1,1
04/04/2018,04/04/2018,2,Cable Tester,12:45 pm,3:45 pm,0,3,3,04/04/2018 12:45,04/04/2018 15:45,tester,ENB205CTn9,1
04/04/2018,04/04/2018,2,Cable Tester,12:45 pm,3:45 pm,0,3,3,04/04/2018 12:45,04/04/2018 15:45,tester,ENB205CTn10,1
04/04/2018,04/04/2018,1,Digital Power Supply,12:15 pm,2:45 pm,0,2.5,2.5,04/04/2018 12:15,04/04/2018 14:45,digital power supply,ENB204DPSH101004,1
04/04/2018,04/04/2018,1,Projector,7:45 am,12:45 pm,0,5,5,04/04/2018 7:45,04/04/2018 12:45,infocus projector,ENB205PIBJBK32,1
04/04/2018,04/04/2018,1,Negative Multitester,9:45 am,11:00 am,0,1.25,1.25,04/04/2018 9:45,04/04/2018 11:00,negative multitester,ENB205NM2,1
04/04/2018,04/04/2018,1,Projector,8:45 am,4:15 pm,0,7.5,7.5,04/04/2018 8:45,04/04/2018 16:15,acer projector,ENB205PaMRJL83,1
04/04/2018,04/04/2018,1,Power Supply,9:30 am,10:30 am,0,1,1,04/04/2018 9:30,04/04/2018 10:30,power supply,ENB205PSXBS0517,1
04/04/2018,04/04/2018,1,Projector,1:00 pm,1:45 pm,0,0.75,0.75,04/04/2018 13:00,04/04/2018 13:45,acer projector,ENB205PEX4HL94,1
04/04/2018,04/04/2018,1,Power Supply,1:15 pm,2:00 pm,0,0.75,0.75,04/04/2018 13:15,04/04/2018 14:00,power supply (multitester),ENB205PSXBS0518,1
04/04/2018,04/04/2018,2,Positive Multitester Probe,9:30 am,1:15 pm,0,3.75,3.75,04/04/2018 9:30,04/04/2018 13:15,multitester,ENB205PMP4,1
04/04/2018,04/04/2018,2,Positive Multitester Probe,9:30 am,1:15 pm,0,3.75,3.75,04/04/2018 9:30,04/04/2018 13:15,multitester,ENB205PMP5,1
04/04/2018,04/04/2018,1,Power Supply,10:45 am,11:15 am,0,0.5,0.5,04/04/2018 10:45,04/04/2018 11:15,power supply,ENB205PSXBS0519,1
04/04/2018,04/04/2018,2,Multimeter,9:30 am,10:15 am,0,0.75,0.75,04/04/2018 9:30,04/04/2018 10:15,multimeter,ENB205M1,1
04/04/2018,04/04/2018,2,Multimeter,9:30 am,10:15 am,0,0.75,0.75,04/04/2018 9:30,04/04/2018 10:15,multimeter,ENB205M1,1
04/04/2018,04/04/2018,2,Cable Tester,1:30 pm,5:00 pm,0,3.5,3.5,04/04/2018 13:30,04/04/2018 17:00,tester,ENB205CTn11,1
04/04/2018,04/04/2018,2,Cable Tester,1:30 pm,5:00 pm,0,3.5,3.5,04/04/2018 13:30,04/04/2018 17:00,tester,ENB205CTPK1,1
04/04/2018,04/04/2018,1,Power Supply,12:45 pm,4:30 pm,0,3.75,3.75,04/04/2018 12:45,04/04/2018 16:30,power supply,ENB205PSXBS0520,1
04/04/2018,04/04/2018,1,Negative Multitester,8:15 am,11:15 am,0,3,3,04/04/2018 8:15,04/04/2018 11:15,negative multitester,ENB205NM3,1
04/04/2018,04/04/2018,1,Projector,7:30 am,12:00 pm,0,4.5,4.5,04/04/2018 7:30,04/04/2018 12:00,acer projector,TC101PAMRJM31,1
07/04/2018,07/04/2018,1,Projector,2:00 pm,2:30 pm,0,0.5,0.5,07/04/2018 14:00,07/04/2018 14:30,acer projector,ENB205PaMRJER1,1
09/04/2018,09/04/2018,1,Projector,9:00 am,3:15 pm,0,6.25,6.25,09/04/2018 9:00,09/04/2018 15:15,acer projector,ENB205PIBJBK32,1
09/04/2018,09/04/2018,1,Micro Cutting Plier (Nipper),12:00 pm,3:00 pm,0,3,3,09/04/2018 12:00,09/04/2018 15:00,plier,ENB205MCPPK1,1
09/04/2018,09/04/2018,1,Keyboard,9:00 am,9:45 am,0,0.75,0.75,09/04/2018 9:00,09/04/2018 9:45,keyboard,ENB205KA1,1
09/04/2018,09/04/2018,1,Projector,9:15 am,9:30 am,0,0.25,0.25,09/04/2018 9:15,09/04/2018 9:30,infocus projector,ENB205PaMRJL83,1
09/04/2018,09/04/2018,1,Projector,1:15 pm,3:00 pm,0,1.75,1.75,09/04/2018 13:15,09/04/2018 15:00,acer projector,ENB205PEX4HL94,1
09/04/2018,09/04/2018,1,Projector,9:30 am,11:30 am,0,2,2,09/04/2018 9:30,09/04/2018 11:30,acer projector,TC101PAMRJM31,1
09/04/2018,09/04/2018,1,Remote,3:00 pm,3:30 pm,0,0.5,0.5,09/04/2018 15:00,09/04/2018 15:30,tv with remote,ENB205RA2,1
09/04/2018,09/04/2018,1,Projector,10:45 am,4:15 pm,0,5.5,5.5,09/04/2018 10:45,09/04/2018 16:15,acer projector,ENB205PaMRJER1,1
09/04/2018,09/04/2018,1,Remote,11:15 am,12:00 pm,0,0.75,0.75,09/04/2018 11:15,09/04/2018 12:00,tv with remote,ENB205RA1,1
10/04/2018,11/05/2018,1,Power Supply,3:15 pm,10:45 am,30,19.5,739.5,10/04/2018 15:15,11/05/2018 10:45,power supply,ENB205PSXBS0521,1
10/04/2018,10/08/2018,1,BEAKER,9:15 am,3:45 pm,122,6.5,2934.5,10/04/2018 9:15,10/08/2018 15:45,beaker,ER201B1,1
10/04/2018,10/04/2018,1,Projector,9:30 am,11:30 am,0,2,2,10/04/2018 9:30,10/04/2018 11:30,infocus projector,ENB205PIBJBK32,1
10/04/2018,10/04/2018,1,Projector,7:45 am,3:30 pm,0,7.75,7.75,10/04/2018 7:45,10/04/2018 15:30,acer projector,ENB205PaMRJL83,1
10/04/2018,10/04/2018,1,Digital Multimeter,1:00 pm,4:15 pm,0,3.25,3.25,10/04/2018 13:00,10/04/2018 16:15,digital multimeter,ENB205DMAM00096,1
10/04/2018,10/04/2018,1,Projector,1:45 pm,5:00 pm,0,3.25,3.25,10/04/2018 13:45,10/04/2018 17:00,acer projector,ENB205PEX4HL94,1
10/04/2018,10/04/2018,8,BEAKER,11:45 am,1:45 pm,0,2,2,10/04/2018 11:45,10/04/2018 13:45,beaker,ER201B2,1
10/04/2018,10/04/2018,8,BEAKER,11:45 am,1:45 pm,0,2,2,10/04/2018 11:45,10/04/2018 13:45,beaker,ER201B3,1
10/04/2018,10/04/2018,8,BEAKER,11:45 am,1:45 pm,0,2,2,10/04/2018 11:45,10/04/2018 13:45,beaker,ER201B4,1
10/04/2018,10/04/2018,8,BEAKER,11:45 am,1:45 pm,0,2,2,10/04/2018 11:45,10/04/2018 13:45,beaker,ER201B5,1
10/04/2018,10/04/2018,8,BEAKER,11:45 am,1:45 pm,0,2,2,10/04/2018 11:45,10/04/2018 13:45,beaker,ER201B6,1
10/04/2018,10/04/2018,8,BEAKER,11:45 am,1:45 pm,0,2,2,10/04/2018 11:45,10/04/2018 13:45,beaker,ER201B7,1
10/04/2018,10/04/2018,8,BEAKER,11:45 am,1:45 pm,0,2,2,10/04/2018 11:45,10/04/2018 13:45,beaker,ER201B8,1
10/04/2018,10/04/2018,8,BEAKER,11:45 am,1:45 pm,0,2,2,10/04/2018 11:45,10/04/2018 13:45,beaker,ER201B1,1
10/04/2018,04/10/2018,1,Arduino Stimulator Kits and Arduino Project Books,3:45 pm,11:30 am,176,19.75,4243.75,10/04/2018 15:45,04/10/2018 11:30,arduino stimulator kits and arduino project books,ENB205ASKA4,1
10/04/2018,10/04/2018,1,Digital Multimeter,11:30 am,12:00 pm,0,0.5,0.5,10/04/2018 11:30,10/04/2018 12:00,digital multimeter,ENB205DMAM00097,1
11/04/2018,14/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,12:15 pm,12:30 pm,3,0.25,72.25,11/04/2018 12:15,14/04/2018 12:30,arduino stimulator kits and arduino project books,ENB205ASKA5,1
11/04/2018,11/04/2018,1,Projector,11:38 am,12:00 pm,0,0.366666667,0.366666667,11/04/2018 11:38,11/04/2018 12:00,infocus projector,TC101PAMRJM31,1
11/04/2018,11/04/2018,1,Projector,1:43 pm,3:45 pm,0,2.033333333,2.033333333,11/04/2018 13:43,11/04/2018 15:45,infocus projector,ENB205PaMRJER1,1
11/04/2018,11/04/2018,1,Projector,8:20 am,11:00 am,0,2.666666667,2.666666667,11/04/2018 8:20,11/04/2018 11:00,acer projector,ENB205PIBJBK32,1
11/04/2018,11/04/2018,1,Projector,11:25 am,4:30 pm,0,5.083333333,5.083333333,11/04/2018 11:25,11/04/2018 16:30,acer projector,ENB205PaMRJL83,1
11/04/2018,11/04/2018,1,Adapter,1:30 pm,4:30 pm,0,3,3,11/04/2018 13:30,11/04/2018 16:30,hdmi adapter,ENB205ACSBVD062,1
12/04/2018,12/04/2018,1,RCA Connector,8:00 am,11:20 am,0,3.333333333,3.333333333,12/04/2018 8:00,12/04/2018 11:20,hdmi connector,ENB205RC2,1
12/04/2018,12/04/2018,1,Projector,8:00 am,11:20 am,0,3.333333333,3.333333333,12/04/2018 8:00,12/04/2018 11:20,acer projector,ENB205PEX4HL94,1
12/04/2018,12/04/2018,1,Projector,1:55 pm,3:26 pm,0,1.516666667,1.516666667,12/04/2018 13:55,12/04/2018 15:26,infocus projector,TC101PAMRJM31,1
12/04/2018,13/04/2018,1,Cable Tester,1:30 pm,2:00 pm,1,0.5,24.5,12/04/2018 13:30,13/04/2018 14:00,crimping tool,ENB205CTPK1,1
12/04/2018,12/04/2018,1,AM/DSB Transmitter Radio,10:38 am,1:24 pm,0,2.766666667,2.766666667,12/04/2018 10:38,12/04/2018 13:24,transit,ENB204ATRK175481,1
12/04/2018,12/04/2018,1,Projector,10:30 am,12:15 pm,0,1.75,1.75,12/04/2018 10:30,12/04/2018 12:15,infocus projector,ENB205PaMRJER1,1
12/04/2018,12/04/2018,1,Flatscreen TV,11:30 am,3:25 pm,0,3.916666667,3.916666667,12/04/2018 11:30,12/04/2018 15:25,tv monitor (m 'ching),TC101FTVVEF191,1
12/04/2018,12/04/2018,1,Projector,2:00 pm,3:33 pm,0,1.55,1.55,12/04/2018 14:00,12/04/2018 15:33,acer projector,ENB205PIBJBK32,1
12/04/2018,12/04/2018,1,Projector,9:10 am,10:50 am,0,1.666666667,1.666666667,12/04/2018 9:10,12/04/2018 10:50,acer projector,ENB205PaMRJL83,1
12/04/2018,12/04/2018,1,Projector,2:00 pm,3:05 pm,0,1.083333333,1.083333333,12/04/2018 14:00,12/04/2018 15:05,infocus projector,ENB205PEX4HL94,1
12/04/2018,12/04/2018,1,Projector,8:00 am,8:45 am,0,0.75,0.75,12/04/2018 8:00,12/04/2018 8:45,acer projector,TC101PAMRJM31,1
12/04/2018,12/04/2018,1,Projector,9:00 am,10:30 am,0,1.5,1.5,12/04/2018 9:00,12/04/2018 10:30,infocus projector,ENB205PaMRJER1,1
14/04/2018,15/04/2018,3,Power Supply,9:00 am,10:15 am,1,1.25,25.25,14/04/2018 9:00,15/04/2018 10:15,power supply,ENB205PSXBS0522,1
14/04/2018,15/04/2018,3,Power Supply,9:00 am,10:15 am,1,1.25,25.25,14/04/2018 9:00,15/04/2018 10:15,power supply,ENB205PSXBS0523,1
14/04/2018,15/04/2018,3,Power Supply,9:00 am,10:15 am,1,1.25,25.25,14/04/2018 9:00,15/04/2018 10:15,power supply,ENB205PSXBS0524,1
14/04/2018,14/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:30 am,12:30 pm,0,4,4,14/04/2018 8:30,14/04/2018 12:30,arduino stimulator kits and arduino project books,ENB205ASKA6,1
14/04/2018,14/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:45 am,12:00 pm,0,3.25,3.25,14/04/2018 8:45,14/04/2018 12:00,arduino stimulator kits and arduino project books,ENB205ASKA7,1
14/04/2018,14/04/2018,1,Digital Power Supply,12:00 pm,2:15 pm,0,2.25,2.25,14/04/2018 12:00,14/04/2018 14:15,digital power supply,ENB204DPSML111353,1
14/04/2018,14/04/2018,1,Analog Trainer,12:30 pm,3:00 pm,0,2.5,2.5,14/04/2018 12:30,14/04/2018 15:00,analog trainer,ENB205AT1,1
14/04/2018,14/04/2018,2,Power Supply,1:30 pm,3:30 pm,0,2,2,14/04/2018 13:30,14/04/2018 15:30,power supply,ENB205PSXBS0525,1
14/04/2018,14/04/2018,2,Power Supply,1:30 pm,3:30 pm,0,2,2,14/04/2018 13:30,14/04/2018 15:30,power supply,ENB205PSXBS0526,1
14/04/2018,14/04/2018,1,Crimping Tool,10:15 am,3:30 pm,0,5.25,5.25,14/04/2018 10:15,14/04/2018 15:30,crimping tool,ENB205CTW2,1
14/04/2018,16/04/2018,1,Analog Trainer,2:30 pm,5:00 pm,2,2.5,50.5,14/04/2018 14:30,16/04/2018 17:00,analo trainer,ENB205AT1,1
14/04/2018,14/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:30 am,11:00 am,0,1.5,1.5,14/04/2018 9:30,14/04/2018 11:00,arduino stimulator kits and arduino project books,ENB205ASKA8,1
14/04/2018,14/04/2018,1,Anemometer,10:00 am,4:45 pm,0,6.75,6.75,14/04/2018 10:00,14/04/2018 16:45,thermometer,ENB205ADI1,1
14/04/2018,14/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:00 am,2:30 pm,0,6.5,6.5,14/04/2018 8:00,14/04/2018 14:30,arduino stimulator kits and arduino project books,ENB205ASKA9,1
14/04/2018,14/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:45 am,3:30 pm,0,4.75,4.75,14/04/2018 10:45,14/04/2018 15:30,arduino stimulator kits and arduino project books,ENB205ASKA10,1
14/04/2018,14/04/2018,1,Digital Multimeter,9:30 am,10:15 am,0,0.75,0.75,14/04/2018 9:30,14/04/2018 10:15,digital multimeter,ENB205DMP062901,1
14/04/2018,14/04/2018,5,Arduino Stimulator Kits and Arduino Project Books,8:00 am,12:00 pm,0,4,4,14/04/2018 8:00,14/04/2018 12:00,arduino stimulator kits and arduino project books,ENB205ASKA11,1
14/04/2018,14/04/2018,5,Arduino Stimulator Kits and Arduino Project Books,8:00 am,12:00 pm,0,4,4,14/04/2018 8:00,14/04/2018 12:00,arduino stimulator kits and arduino project books,ENB205ASKA12,1
14/04/2018,14/04/2018,5,Arduino Stimulator Kits and Arduino Project Books,8:00 am,12:00 pm,0,4,4,14/04/2018 8:00,14/04/2018 12:00,arduino stimulator kits and arduino project books,ENB205ASKA1,1
14/04/2018,14/04/2018,5,Arduino Stimulator Kits and Arduino Project Books,8:00 am,12:00 pm,0,4,4,14/04/2018 8:00,14/04/2018 12:00,arduino stimulator kits and arduino project books,ENB205ASKA2,1
14/04/2018,14/04/2018,5,Arduino Stimulator Kits and Arduino Project Books,8:00 am,12:00 pm,0,4,4,14/04/2018 8:00,14/04/2018 12:00,arduino stimulator kits and arduino project books,ENB205ASKA3,1
14/04/2018,14/04/2018,1,Function Genarator,12:15 pm,2:30 pm,0,2.25,2.25,14/04/2018 12:15,14/04/2018 14:30,function generator,ENB201FGMSO6031,1
14/04/2018,14/04/2018,1,Digital Oscilloscope,9:15 am,4:30 pm,0,7.25,7.25,14/04/2018 9:15,14/04/2018 16:30,digital oscilloscope,ENB201DORDG1D11,1
14/04/2018,14/04/2018,2,Digital Logic Probe,10:15 am,11:15 am,0,1,1,14/04/2018 10:15,14/04/2018 11:15,probes,ENB205DLP1,1
14/04/2018,14/04/2018,2,Digital Logic Probe,10:15 am,11:15 am,0,1,1,14/04/2018 10:15,14/04/2018 11:15,probes,ENB205DLP1,1
15/04/2018,16/04/2018,2,Digital Logic Probe,1:00 pm,1:00 pm,1,0,24,15/04/2018 13:00,16/04/2018 13:00,probe,ENB205DLP1,1
15/04/2018,16/04/2018,2,Digital Logic Probe,1:00 pm,1:00 pm,1,0,24,15/04/2018 13:00,16/04/2018 13:00,probe,ENB205DLP1,1
15/04/2018,15/04/2018,1,Oscilloscope,11:30 am,3:15 pm,0,3.75,3.75,15/04/2018 11:30,15/04/2018 15:15,oscilloscope,ENB204OAI202015,1
15/04/2018,15/04/2018,1,Digital Multimeter,9:00 am,3:45 pm,0,6.75,6.75,15/04/2018 9:00,15/04/2018 15:45,digital multimeter,ENB205DMP062902,1
15/04/2018,15/04/2018,1,Function Genarator,9:45 am,12:15 pm,0,2.5,2.5,15/04/2018 9:45,15/04/2018 12:15,function generator,ENB201FGMSO6032,1
15/04/2018,15/04/2018,1,Projector,12:00 pm,2:30 pm,0,2.5,2.5,15/04/2018 12:00,15/04/2018 14:30,acer projector,ENB205PIBJBK32,1
16/04/2018,16/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,10:15 am,10:45 am,0,0.5,0.5,16/04/2018 10:15,16/04/2018 10:45,arduino stimulator kits and arduino project books,ENB205ASKA4,1
16/04/2018,16/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:30 pm,1:30 pm,0,0,0,16/04/2018 13:30,16/04/2018 13:30,arduino stimulator kits and arduino project books,ENB205ASKA5,1
16/04/2018,16/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,8:00 am,12:15 pm,0,4.25,4.25,16/04/2018 8:00,16/04/2018 12:15,arduino stimulator kits and arduino project books,ENB205ASKA6,1
16/04/2018,16/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:45 am,2:45 pm,0,5,5,16/04/2018 9:45,16/04/2018 14:45,arduino stimulator kits and arduino project books,ENB205ASKA7,1
16/04/2018,16/04/2018,1,Digital Multimeter,8:45 am,11:30 am,0,2.75,2.75,16/04/2018 8:45,16/04/2018 11:30,digital multimeter,ENB205DMP062903,1
16/04/2018,16/04/2018,1,Oscilloscope,10:00 am,12:45 pm,0,2.75,2.75,16/04/2018 10:00,16/04/2018 12:45,oscilloscope,ENB204OAI202016,1
16/04/2018,16/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,11:00 am,3:15 pm,0,4.25,4.25,16/04/2018 11:00,16/04/2018 15:15,arduino stimulator kits and arduino project books,ENB205ASKA8,1
16/04/2018,16/04/2018,1,Projector,8:15 am,10:00 am,0,1.75,1.75,16/04/2018 8:15,16/04/2018 10:00,acer projector,ENB205PaMRJL83,1
16/04/2018,16/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,9:00 am,10:30 am,0,1.5,1.5,16/04/2018 9:00,16/04/2018 10:30,arduino stimulator kits and arduino project books,ENB205ASKA9,1
16/04/2018,16/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,1:45 pm,2:45 pm,0,1,1,16/04/2018 13:45,16/04/2018 14:45,arduino stimulator kits and arduino project books,ENB205ASKA10,1
16/04/2018,16/04/2018,1,Digital Multimeter,7:45 am,3:00 pm,0,7.25,7.25,16/04/2018 7:45,16/04/2018 15:00,digital multimeter,ENB205DMP062904,1
16/04/2018,17/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,7:45 am,11:45 am,1,4,28,16/04/2018 7:45,17/04/2018 11:45,arduino stimulator kits and arduino project books,ENB205ASKA11,1
16/04/2018,16/04/2018,1,Function Genarator,9:00 am,3:00 pm,0,6,6,16/04/2018 9:00,16/04/2018 15:00,function generator,ENB201FGMSO6031,1
16/04/2018,16/04/2018,1,Arduino Stimulator Kits and Arduino Project Books,7:30 am,9:45 am,0,2.25,2.25,16/04/2018 7:30,16/04/2018 9:45,arduino stimulator kits and arduino project books,ENB205ASKA12,1
16/04/2018,16/04/2018,2,Digital Logic Probe,11:00 am,11:00 am,0,0,0,16/04/2018 11:00,16/04/2018 11:00,probe,ENB205DLP1,1
16/04/2018,16/04/2018,2,Digital Logic Probe,11:00 am,11:00 am,0,0,0,16/04/2018 11:00,16/04/2018 11:00,probe,ENB205DLP1,1
16/04/2018,16/04/2018,1,Crimping Tool,9:30 am,12:15 pm,0,2.75,2.75,16/04/2018 9:30,16/04/2018 12:15,crimping tool,ENB205CTW3,1
16/04/2018,16/04/2018,1,Crimping Tool,7:30 am,2:30 pm,0,7,7,16/04/2018 7:30,16/04/2018 14:30,crimping tool,ENB205CTHT4,1
16/04/2018,17/04/2018,3,Digital Power Supply,8:30 am,10:30 am,1,2,26,16/04/2018 8:30,17/04/2018 10:30,digital power supply,ENB204DPSH101004,1
16/04/2018,17/04/2018,3,Digital Power Supply,8:30 am,10:30 am,1,2,26,16/04/2018 8:30,17/04/2018 10:30,digital power supply,ENB204DPSML111353,1
16/04/2018,17/04/2018,3,Digital Power Supply,8:30 am,10:30 am,1,2,26,16/04/2018 8:30,17/04/2018 10:30,digital power supply,ENB204DPSH101004,1
16/04/2018,17/04/2018,1,Projector,8:15 am,9:00 am,1,0.75,24.75,16/04/2018 8:15,17/04/2018 9:00,acer projector,ENB205PEX4HL94,1
16/04/2018,16/04/2018,7,Arduino Stimulator Kits and Arduino Project Books,3:00 pm,3:45 pm,0,0.75,0.75,16/04/2018 15:00,16/04/2018 15:45,arduino book,ENB205ASKA1,1
16/04/2018,16/04/2018,7,Arduino Stimulator Kits and Arduino Project Books,3:00 pm,3:45 pm,0,0.75,0.75,16/04/2018 15:00,16/04/2018 15:45,arduino book,ENB205ASKA2,1
16/04/2018,16/04/2018,7,Arduino Stimulator Kits and Arduino Project Books,3:00 pm,3:45 pm,0,0.75,0.75,16/04/2018 15:00,16/04/2018 15:45,arduino book,ENB205ASKA3,1
16/04/2018,16/04/2018,7,Arduino Stimulator Kits and Arduino Project Books,3:00 pm,3:45 pm,0,0.75,0.75,16/04/2018 15:00,16/04/2018 15:45,arduino book,ENB205ASKA4,1
16/04/2018,16/04/2018,7,Arduino Stimulator Kits and Arduino Project Books,3:00 pm,3:45 pm,0,0.75,0.75,16/04/2018 15:00,16/04/2018 15:45,arduino book,ENB205ASKA5,1
16/04/2018,16/04/2018,7,Arduino Stimulator Kits and Arduino Project Books,3:00 pm,3:45 pm,0,0.75,0.75,16/04/2018 15:00,16/04/2018 15:45,arduino book,ENB205ASKA6,1
16/04/2018,16/04/2018,7,Arduino Stimulator Kits and Arduino Project Books,3:00 pm,3:45 pm,0,0.75,0.75,16/04/2018 15:00,16/04/2018 15:45,arduino book,ENB205ASKA7,1
16/04/2018,16/04/2018,1,Projector,8:30 am,2:30 pm,0,6,6,16/04/2018 8:30,16/04/2018 14:30,infocus projector,TC101PAMRJM31,1
